CUST_ID,TSNE1,TSNE2,TSNE3
C16628,8.523368,4.512497,-4.0807357
C13999,0.37142968,9.842749,-5.374783
C10174,-1.0146558,-12.661149,9.471661
C16890,3.9515467,13.905681,-6.732362
C18755,-8.815006,-7.067655,-2.6754613
C12257,5.65412,7.960986,1.7570632
C14476,-2.9423783,-9.91622,-3.8766732
C16244,-0.6327492,5.737349,-15.108927
C12741,8.474856,-6.632008,1.6825403
C10818,5.857047,8.009826,-9.600794
C12966,-8.402185,1.3332171,1.8175561
C18095,-4.7785745,3.810661,-11.297917
C13154,-3.0290787,10.773673,3.8332462
C10509,8.029773,-8.043537,-5.0436754
C12774,10.719279,-0.48910797,0.116271675
C12219,4.1648836,8.025206,-13.127701
C15124,-1.4950545,-12.059148,7.8455653
C12025,4.954799,12.440942,-6.1892047
C17006,6.2276044,-10.612598,-6.249045
C17013,3.975484,-0.2420513,0.853048
C12527,12.420233,-5.9367023,4.432122
C13691,-10.556638,1.8254718,-0.4905526
C19182,2.9662328,6.8436484,-13.706605
C18925,3.6470912,7.48495,16.704704
C11984,0.10369467,-4.6590624,11.127616
C14631,7.139017,9.63576,-0.019327655
C13188,1.0871952,-1.1728218,8.568231
C14867,-1.2343128,5.047768,1.7929845
C10794,-6.3535495,0.967324,3.0243218
C11798,8.298255,-6.751763,1.9608678
C13982,10.639057,-1.6909635,9.3091345
C10365,-12.1054735,1.0918103,-5.6396246
C14998,-2.548621,1.8711597,3.4743176
C13809,-1.3493198,0.3085692,4.6724505
C18794,-11.273579,-4.3275785,1.7705137
C17634,-7.811011,-10.438778,0.008928328
C18466,-2.9754364,-13.614976,-1.4861372
C15355,-5.9828987,9.196249,4.228114
C16252,-1.7871798,-0.9837754,-9.197081
C11119,6.1599483,-6.8318105,-4.4463496
C14416,4.0900917,6.1507616,4.330849
C12587,-1.1485896,13.085328,-3.1410458
C13490,2.384647,8.84321,-11.920274
C13159,-14.908715,2.4443648,-5.2750363
C13829,-4.3383374,8.1768465,4.8328376
C10471,3.2136703,6.8706155,-14.207968
C11628,11.447528,-2.0855122,2.5091932
C15800,-5.1663876,-2.966393,8.294132
C15837,-3.403457,-10.947756,-6.2361636
C12845,-8.066955,2.6552231,-6.2576385
C10709,7.4108024,1.346699,-0.5612123
C16178,4.3042407,-8.09639,2.8983715
C17976,2.294732,-4.863267,8.571031
C17951,-3.9625401,15.6651745,2.940554
C18010,-4.2860327,12.24213,3.5688126
C17297,-0.4312432,9.123732,2.583881
C15599,7.433146,9.530748,-6.1143017
C14565,6.7139597,-6.8160706,-10.134272
C17100,-13.674018,-6.252268,2.651508
C11057,1.830856,-5.4775834,8.627144
C11800,11.288095,-2.59486,-2.3299747
C12472,4.1091976,8.351274,3.1620882
C17101,0.97596824,5.150267,8.219424
C18546,2.6442719,-11.568576,-1.7504108
C18294,-1.1383117,10.937703,2.455898
C15740,0.19711472,-11.044749,6.6652837
C16500,3.6279533,-7.7072515,4.631136
C18405,-3.176592,-10.430158,8.555928
C11656,7.9924693,-5.4596553,6.249514
C17693,-1.206195,-0.99869627,-11.007034
C12121,-1.3037599,0.09428287,9.783597
C12769,-2.4099178,6.976577,-0.48299998
C13212,3.2181242,-8.731747,4.8432484
C10445,8.708794,10.219804,-2.0813274
C11996,-0.5611851,12.117437,-2.4242146
C13510,8.061598,2.9728339,-2.3715057
C18118,7.3379254,2.3626294,-3.9736114
C19035,2.025153,11.6548605,-8.233743
C10954,8.421453,0.03607782,9.158519
C17356,8.308197,3.1548193,-2.0046716
C17522,-3.1061647,9.360671,7.867431
C10789,-7.4441075,-9.946996,-1.3329018
C11999,2.7387033,6.4318585,-13.43653
C18538,0.59531504,7.188064,13.963563
C18845,8.769627,-5.2176023,-9.716585
C15735,-1.8101802,-12.180355,9.0222
C10662,4.303134,4.6663065,-8.868653
C18839,-10.799295,-9.499192,-8.190816
C14013,-0.70354784,11.404392,1.0812082
C10242,-1.4201083,4.4117656,9.178016
C14338,14.369467,-8.305012,-2.1647253
C14948,-0.36709216,15.07345,-1.0112596
C13501,13.472203,-3.6945183,0.8219067
C14277,3.7585638,-10.028097,4.0297103
C11081,-10.265693,-4.295646,-5.740452
C17518,2.3856645,-11.8765745,0.52194166
C13084,5.2215204,10.493954,-2.497859
C18695,8.979608,-5.16907,-10.425632
C18888,-4.3250155,-12.235307,7.6962214
C17808,-2.0574682,-13.442028,-5.6398535
C16333,-4.2328835,-3.3593137,4.912646
C11243,5.238395,-5.837081,1.2585671
C14838,6.3844314,3.0900292,5.665186
C16929,-0.9545295,5.371855,15.773301
C16608,-3.6340163,-7.1085353,-12.878832
C13996,8.401563,-2.794218,-0.8716082
C13802,13.406963,-10.71356,-2.0029774
C18282,3.098714,13.685159,-6.4220967
C11384,-4.4703054,-9.162805,-2.4302664
C10106,-14.332357,-6.3152957,2.782431
C10330,-15.968058,-6.7741923,1.8110745
C15350,4.981646,8.334987,3.6152442
C10650,5.279892,1.1126498,9.769349
C12963,-4.8942704,-5.5890636,9.88699
C16195,-1.9553325,-4.1844673,-8.558545
C15312,-9.611087,-9.230968,3.1376746
C18632,-3.667153,-8.46709,8.201186
C16306,2.01719,1.5324085,7.2822824
C17096,-3.504311,-3.162231,7.9378705
C17732,0.40221062,13.086902,1.5874127
C12943,-6.1700916,6.008916,-3.2972677
C10345,4.734672,15.090594,-4.99874
C12715,-2.726699,-4.054792,7.7384763
C13478,1.4718512,1.003492,11.09857
C15556,-10.595524,-5.9652014,-9.4929905
C17551,4.002056,-1.939848,-3.3300524
C15111,3.6464314,12.846293,-4.842923
C10480,3.7241752,-11.789554,-0.9755706
C17368,4.086301,0.35721648,8.388941
C11125,-6.74801,-7.224915,-1.3140215
C14728,3.6195006,7.672857,16.631714
C14484,-5.835218,9.512729,7.876369
C10009,-2.5987046,-2.897898,4.6873507
C14044,-4.0562196,-2.5863304,-13.1013365
C10104,-7.786213,-0.3926616,-13.199813
C13509,-0.8597404,7.667151,-15.076796
C12595,-9.551937,-8.850019,-6.6644344
C16289,2.3730237,1.6228182,10.765488
C11464,-11.574795,-7.495249,-7.825292
C11232,-12.916151,5.199077,-2.8126655
C16421,-6.953665,5.0408463,-1.2163606
C10032,2.6286259,-10.295408,4.4206185
C14470,9.402775,9.754886,-5.754341
C11710,7.046465,-1.1991328,0.6760442
C16030,0.6325515,6.9061236,-11.959211
C13095,9.676711,-2.9175873,2.047374
C13190,6.104475,-1.9877684,5.4796605
C10786,5.7085752,-6.336468,4.850269
C16441,0.16105148,9.40174,-0.21048097
C12199,7.331744,-9.31556,-5.322719
C13710,-0.45833492,-10.031787,-4.4674244
C12347,9.951563,8.014305,-7.4166174
C14194,-2.2649581,2.8642044,8.830127
C17910,-2.5519223,-13.734571,4.6618514
C11719,-1.0963253,8.848106,4.7185364
C11790,-1.3697723,-5.735345,7.564486
C11079,-1.294412,5.0039515,-14.49781
C14143,-6.47272,-0.05350339,-5.7317758
C16824,-0.65368867,15.453287,-0.25696614
C17170,6.8757534,-7.264466,-9.507736
C14607,9.849423,0.7601412,4.1566415
C13031,-12.3455925,-6.7251735,-7.004406
C15092,2.7026958,14.995712,-4.570665
C11563,0.8125462,16.497173,4.415849
C12180,2.0204842,5.8143797,7.230852
C10897,10.46347,8.525306,-1.426001
C11648,2.2966087,3.8986278,1.8740423
C13480,-4.775432,-2.2794082,9.547589
C14968,-2.6941113,-4.39182,-12.977516
C12894,-3.9664226,7.6238947,8.662991
C14947,-1.1103343,-12.28671,7.636806
C14534,3.7322288,8.8804035,-5.710324
C15882,-4.190876,-3.1577053,4.439715
C13001,-0.09765787,-14.165669,4.5617833
C12757,-2.0461028,5.835591,-4.5657473
C11661,4.1455307,7.6371202,4.1974387
C17770,6.8214607,-1.0602864,0.5621588
C17121,-1.6551843,5.260702,1.1256937
C12337,-12.809729,8.755685,-1.5018902
C11646,-6.3363566,-7.4974537,-1.1796097
C12513,7.5127716,8.476959,2.0771039
C14029,-3.735724,-4.0266013,5.8546324
C11111,5.104256,10.587069,-4.0018096
C10840,12.133562,-1.0881249,6.9709206
C16496,-8.187033,-6.4878798,-1.8378378
C16939,-4.747064,-9.3510275,6.901457
C11595,-11.052781,-8.352025,-7.9129357
C16974,-0.45667052,5.4156065,-13.429862
C11090,-4.2173963,-12.091719,0.105517015
C15161,-2.3367333,-8.174194,-1.8673012
C11190,10.121848,1.038396,-0.16578712
C11588,0.9441297,8.012042,-3.8496084
C10484,6.2407436,11.052383,-4.0003757
C11266,-3.6627462,5.2877855,-4.7211885
C13132,-1.1004974,15.544793,0.26772717
C10302,6.1426206,7.3277907,0.43382755
C12566,3.685775,-3.2048721,7.29273
C16652,7.819137,10.781217,-4.2930007
C18786,-0.84110785,-5.1137643,-9.785926
C15055,-11.739964,5.0274353,-2.21488
C13770,7.0455256,9.562241,0.19868252
C11199,6.759471,-6.7685857,-10.206879
C18700,2.9243822,6.303621,16.876871
C12297,-3.2290328,13.261305,5.2439804
C14488,0.7689385,-5.624318,4.990455
C13749,-3.186954,-11.2737,7.960117
C15155,9.881646,-0.60944647,2.5441592
C16804,-0.63547087,8.990448,2.9727297
C18980,-3.674091,-11.549865,5.560257
C15970,8.959207,-2.598711,-2.137039
C10619,0.5099031,2.7071671,9.195997
C19073,-7.668779,0.24065627,-11.770097
C15912,6.383298,-0.5450334,-0.8449697
C14153,-3.7770364,-7.724122,-10.44093
C14541,-4.6647935,7.695709,8.81438
C13115,10.405683,-3.4881494,9.9630375
C15889,-5.6645913,-6.2878513,-2.1213365
C18586,-1.4218742,-13.364049,-2.6999
C15514,2.7895727,-1.2369504,-0.22057793
C12477,3.6747158,6.349577,17.39878
C16681,-3.8275952,-11.718194,6.3064857
C15337,-8.895761,0.12386147,-12.567653
C17499,-4.016983,4.337233,-13.18006
C19166,-3.393684,-5.2439375,-13.130538
C14539,-7.8088326,-5.552321,-2.821954
C13408,8.880872,-2.6689043,-7.076041
C10994,-1.8968558,-0.52887493,-6.2742677
C13756,-0.71639717,13.067289,-1.8685435
C15106,-9.174614,-8.362655,-3.7013652
C16627,10.679024,0.5080211,8.736724
C14844,6.9685297,10.975248,-3.976066
C11799,3.7157676,9.634918,2.1909258
C10966,4.746736,-0.28686938,1.7219715
C14759,-4.8380375,-9.586335,-0.4766937
C19007,3.7387884,-0.39743924,-3.1404686
C16977,-7.132981,0.3835028,-12.182787
C16494,6.365406,-3.3227437,1.4345968
C11091,-5.7637634,-9.138386,5.6736827
C15560,3.653286,-7.4640036,6.8173943
C17224,-0.8441769,4.974102,3.9522083
C16031,5.913311,-3.7944038,-1.608308
C11825,12.352281,-9.591143,-2.884303
C13035,0.2636458,-10.515406,2.426756
C16522,5.378963,-3.2263496,0.3327579
C15431,-1.3766202,-5.884798,8.152256
C13790,-4.2826624,9.220287,8.067512
C10960,3.0159042,-0.58736855,9.675536
C12190,5.6793265,-7.258125,5.8002543
C18097,-5.4637322,14.97412,4.4567895
C18613,3.1477745,-10.004288,-1.2687062
C17443,-8.105822,-8.354043,-3.575656
C17324,-7.267377,10.267762,7.311657
C14342,-2.0569785,-5.159209,-11.452234
C17546,-5.3439693,-10.269672,-6.0891414
C16911,2.3240783,0.07294007,11.4324255
C14518,-13.095842,-5.7362475,2.4101105
C17880,-1.8803692,14.34652,2.1576862
C15715,1.5178751,-4.474683,8.861494
C17957,-10.432512,-2.6619031,1.4900545
C15409,-1.0707594,-11.433527,4.614707
C13622,8.488656,-8.609322,3.2970052
C18847,5.2705736,-2.8907075,7.145897
C12160,7.038186,-8.171653,-4.2670126
C13012,2.0052178,11.135214,0.93714005
C17702,-3.3855462,1.6777043,10.558639
C15362,-0.46781307,16.460794,3.9697201
C10505,-2.497592,13.677515,-4.113758
C15207,-0.7481299,-12.011826,-5.6782703
C13671,4.732544,7.208378,-2.902229
C17367,2.2339325,-1.1764439,-2.1743088
C10475,2.4691894,-4.057135,8.3822155
C13373,-1.3777801,15.732796,0.23474725
C11552,0.111884885,-11.678816,-4.819843
C18138,0.79534703,-10.503043,-7.5177875
C12718,0.89753026,-7.4459014,1.6503825
C14067,12.23683,-6.9936013,0.83541596
C11103,3.74872,10.22942,-0.56002223
C17465,1.3206071,-11.131606,-4.598924
C10341,0.43657884,8.977042,6.4783645
C17711,8.198277,-5.5845327,-9.298547
C12952,4.7158113,-11.004197,-3.4468482
C12573,11.476534,-2.640946,0.9420615
C19024,-1.4863611,5.555377,-10.090168
C14449,-8.102334,8.203415,-1.1275669
C13092,-4.26795,0.784038,8.841709
C10775,3.2037823,-12.539856,7.244662
C13723,2.1367407,-12.673055,1.6022098
C11205,0.7192521,9.959363,2.1273012
C13116,1.2388457,8.4559555,-3.6085057
C15274,11.507612,-5.9949546,3.4605944
C11367,7.429625,-3.1818943,9.652144
C15503,2.3054934,-13.919688,8.3436
C12681,3.3604276,6.530368,3.9230533
C17103,1.0820665,15.236202,-4.348322
C18995,-4.109925,-12.600075,-2.4692364
C17165,-8.265238,0.23518603,-2.4415329
C19158,-0.570897,4.5036287,-14.435241
C16315,-0.08608567,6.7918525,-11.882097
C14544,-0.246006,0.63048255,9.9840765
C14275,-7.3026357,5.2067027,-1.8801976
C13389,-2.2899945,2.2291434,6.5600576
C14285,11.572487,-1.9226407,8.868622
C11166,-12.639062,2.555882,-1.9888557
C13596,1.9183073,7.606689,-0.45061657
C12279,8.428861,10.234623,-2.707045
C13142,-5.1979165,-8.656975,6.6657877
C16794,-11.304087,-0.25634056,3.7188945
C11186,9.609859,8.797245,1.6499711
C11796,-5.0369806,-3.1922607,10.461274
C18606,-4.9954267,-12.916979,0.46167734
C14460,-6.633885,4.0736823,-12.444838
C16147,12.508661,-1.5010915,5.5727477
C13222,1.9188871,-6.210295,4.868147
C11542,5.1262736,8.15844,-7.9890695
C10691,6.050956,-7.256785,1.4711856
C14272,-2.627768,-11.00519,4.802301
C10872,1.3708878,7.1205025,-11.792837
C12187,-5.7784295,9.221235,1.3958327
C15713,2.6062582,11.942395,-4.758114
C13942,-5.9156303,10.730515,1.4560052
C18236,-1.7820764,4.7423315,-14.591256
C14985,0.6032734,6.259683,2.07049
C16048,-7.9911284,-6.193109,-2.409152
C10864,-2.9347553,-3.6833098,7.7176785
C16980,3.179059,10.919088,-1.4126639
C11581,-11.541658,-1.9246873,-3.274161
C16105,-9.930189,-4.7925644,0.35016954
C18317,7.872028,0.16132806,9.102862
C19061,-5.8983254,3.7506196,-12.587074
C18452,-0.5000812,5.386995,13.1332035
C15275,3.6820054,1.1486079,9.829108
C13167,-4.0227056,15.574402,0.16815859
C17063,-6.530827,8.8713045,1.0787685
C16658,7.7774234,-5.028677,3.9232233
C15811,-4.1382637,6.136674,-9.839936
C12651,6.1328597,8.532359,-3.3094966
C15368,11.6536455,-5.915834,2.244817
C11877,12.650711,-3.12296,-2.0714855
C12783,3.3124154,11.334139,0.32374597
C14207,6.1158066,8.382677,-8.234966
C10564,3.0817711,-12.378946,7.2260804
C10626,0.7086713,15.840589,0.92189276
C13039,-4.554076,4.7637877,-4.8274093
C13525,-2.1077602,-4.701359,-9.030007
C18258,3.062276,13.947134,-0.501522
C16505,1.6168573,11.996693,-0.3480932
C15298,10.479999,-9.671678,-3.4102018
C13497,5.8453574,12.453514,-6.083256
C17690,7.509536,10.325263,-3.0945723
C16959,-5.033166,5.0241284,-10.855134
C18697,1.1046087,-0.30847058,10.824686
C13181,-0.4313007,5.232258,13.118248
C15090,-4.3533154,-13.119965,5.8313446
C17437,0.819496,-11.010621,-4.5950823
C17079,-2.255537,-13.308649,-5.741321
C10426,6.245466,-6.7772846,-4.4419513
C17941,4.4616957,12.801628,-7.0445824
C11609,-4.394015,-11.64921,4.6387877
C17344,3.941839,-8.984826,-2.1884596
C10770,2.5178542,8.719762,-12.573515
C16059,2.4823859,9.855759,-0.9079725
C13578,2.9440098,6.057566,-9.475616
C14393,-8.242491,5.0766077,-0.8945082
C13856,5.697383,12.147628,-2.0682786
C12493,5.734518,-5.8140807,4.4671383
C18229,-0.89814717,12.26579,5.452235
C14885,10.395517,8.127817,-1.4050789
C15600,8.354433,-7.585887,-8.735567
C16308,-13.77585,2.3478937,-4.777525
C17268,-3.9816322,13.551173,4.7700663
C13235,4.203613,6.3643923,17.645008
C15041,13.944757,-0.3707131,2.3492277
C11478,2.4434588,6.040273,16.636885
C13648,3.957853,8.468342,2.9306602
C13423,-3.84463,7.5338645,8.615357
C15572,-1.7909489,-1.4528211,2.2678275
C18953,5.9890976,-0.31912342,9.5645485
C17223,-2.890358,-8.182312,9.976729
C10629,10.649589,0.81336004,6.612426
C10257,5.9864645,7.135925,-9.281347
C13232,-2.4908328,-4.940357,6.406878
C14133,8.23577,-9.03532,-6.0925856
C12081,7.2443027,-3.3378012,-0.4575792
C16981,-5.5195484,-6.807321,-12.802529
C10274,4.4917536,8.134699,-13.169263
C17563,2.384338,14.006451,-6.236706
C10256,-4.450085,-13.294184,5.789563
C10463,-7.2350526,-0.14854509,-5.831951
C10883,-0.092874296,7.6089196,12.949898
C13448,12.5572,-0.083164595,1.4990647
C16498,5.5033927,-7.2770057,-1.8201771
C17973,-3.253655,-11.133973,-5.4021263
C10206,6.5428734,11.547589,-3.0600467
C10556,-2.9321866,-3.828096,6.9243426
C12374,-2.8897405,-11.936558,7.4941063
C17452,1.2512211,12.902288,3.4896603
C18663,-10.0136175,7.9710636,-0.13442203
C15210,-6.1810226,-6.7601366,-12.664376
C10473,-4.9164944,-7.5043616,-2.5638313
C15330,-10.424659,-2.6744359,2.9105847
C19014,-3.2084334,-9.545286,-8.551537
C17887,-0.04428286,5.943816,-15.133691
C13727,-0.6632578,4.877317,-3.279281
C19093,-7.111441,-0.055640254,-12.161335
C15026,-5.2670813,-5.970158,9.106579
C15975,7.346334,-3.9621038,-0.18294705
C13114,-4.772526,-13.036558,0.40611824
C11610,2.5410736,13.8299265,-0.3807447
C19152,-6.251037,-1.4493217,-12.345593
C17402,-9.979866,1.8359457,0.33629113
C11668,0.6987902,-8.855395,3.4517558
C18827,-9.786803,3.3043613,-3.2399476
C19058,-1.5694284,-5.17895,-10.6329775
C11835,6.678539,-7.3909454,1.7312623
C15687,4.165942,-10.293672,1.375862
C16690,12.773674,-6.246992,2.0494866
C15162,-4.2708945,-7.0180006,-12.978375
C10226,-7.8181925,-0.39281374,-5.409502
C11040,8.292738,-5.3069158,-9.846513
C16861,-2.4587781,8.000635,7.1569915
C14818,-6.4284296,9.674439,7.4171844
C17460,2.376045,6.295635,16.442072
C12968,-4.158212,8.693877,0.36802948
C16776,-5.5919886,9.83572,2.782199
C15846,-3.9071279,15.629194,2.7861907
C11469,-10.982167,-1.3554012,0.12205592
C13554,0.19475101,15.359013,-0.42142254
C10702,2.9592113,-10.073422,2.5611763
C16798,-1.3675255,1.8456417,10.941138
C12590,9.173226,10.033295,-5.2178183
C10238,7.9439864,-12.939846,-1.2105896
C17108,-11.446716,0.94038814,-3.6125896
C18666,7.793901,11.122283,-0.99002814
C16524,1.8343946,-12.827672,5.5253677
C15361,3.2627516,0.969282,10.667486
C18477,9.322361,-7.436505,-8.335432
C16394,-4.582034,-6.6406636,9.428493
C17010,4.492757,12.34653,-6.32178
C17507,-8.563826,-9.65117,-5.9231567
C15289,-1.3816994,10.288797,-2.246311
C11788,-2.147096,14.756425,2.1667635
C15018,-9.517836,-4.7838235,-0.0111370785
C15828,-8.464597,-4.7582345,-6.9693184
C11446,3.223008,4.267184,-4.0068665
C13632,5.4640093,9.273061,3.246364
C17348,2.3074257,-12.553836,1.380017
C16076,-11.652318,3.1713712,-4.3363833
C13180,0.033827603,7.1887527,15.783396
C11980,0.6791955,-8.635311,2.5499694
C15456,-4.0809555,-7.9556623,-11.542541
C15676,8.011312,-0.9988648,9.624357
C11578,6.3609524,-1.1082674,-0.8253828
C18308,7.163731,5.625635,-4.5906105
C17846,2.1284118,0.1949287,11.555369
C16869,8.44096,5.2160263,-4.3703313
C18238,-1.5346446,1.0445068,-9.934162
C10101,10.548287,0.76608306,7.103031
C18503,-1.31682,15.675325,-0.03111626
C19072,-3.302004,6.419608,-14.465048
C18194,-9.765669,-5.8918195,0.35233778
C16811,-0.08382247,16.918406,4.0400066
C18899,9.705185,-7.3051467,1.4818437
C14116,1.6746887,5.304871,3.6876411
C18962,2.0776556,-3.7518845,4.7241306
C18450,-4.249479,0.027367992,-13.1306925
C12231,10.9598465,-9.533746,0.85312676
C11052,-1.6159072,6.921729,-12.529426
C11893,9.508406,10.740367,-1.1828159
C18895,-2.8630052,1.1022383,12.157358
C13990,2.73181,5.0132227,3.1423993
C10361,2.5688741,5.2378616,3.3894699
C13018,-2.0898263,-9.932039,-2.2045393
C18975,10.592024,-3.230637,-2.5476375
C19107,-1.532793,-3.823595,-11.726738
C14714,-1.2385573,-6.7754064,-2.347231
C15656,-3.8964243,15.629808,2.7847943
C14445,-5.803875,9.452064,7.966673
C16438,-16.166557,-6.6600795,1.7985953
C17227,-10.901021,-3.2774777,-2.6829226
C18454,-8.694818,-4.3160458,1.2230409
C18486,0.829475,8.367677,-5.514594
C13432,-4.6086473,5.918382,-9.989627
C11219,-3.5139768,9.721741,-2.6691804
C15301,11.246348,-9.420351,-4.5092425
C10769,2.038161,15.076687,-4.204804
C10186,3.8177762,-10.806253,1.5312302
C11153,-3.3116517,2.2656446,5.7473555
C15967,8.201468,-8.0039625,-5.002678
C10360,-4.5524364,-9.66324,-3.8180075
C17965,-5.888697,-4.0306396,8.713055
C13236,11.081332,-2.4323003,6.941698
C17363,-3.7084608,12.067389,0.0036323713
C13892,-6.678582,9.613268,5.678032
C13427,-4.096626,-11.377298,4.6364317
C15822,-3.1692808,-11.397,-6.2977242
C10085,-8.109681,2.755396,-6.275579
C19180,-2.2880135,2.2118347,-13.689887
C11867,-4.937592,4.5913987,10.269909
C13072,-6.4889574,0.97877884,2.9842856
C10862,-2.242766,15.363251,2.2689502
C11460,4.5330024,5.3089175,4.4722986
C17496,-3.0513668,1.1420157,12.139132
C15513,3.9922483,-1.599201,-3.4088159
C12324,2.3428404,16.419973,-2.721458
C14217,-4.854063,5.9097786,-9.983359
C11778,7.6255336,-1.2558277,7.804176
C11613,0.65326655,3.3523715,3.798807
C18927,-4.0730977,10.308683,-2.9981415
C12217,10.797927,-2.5493593,8.625743
C12020,8.784809,6.8185673,-3.8290875
C14757,-6.3663387,-7.550713,1.1868317
C18583,-3.8570793,1.4089098,10.137953
C17116,-6.156826,9.525174,8.146333
C14694,0.22465867,8.054137,13.238429
C17302,-3.7434127,11.853592,-0.037779123
C10737,4.5931907,5.0181937,-8.670109
C12065,-3.1566517,8.686076,7.792147
C12069,2.8373506,4.9269753,3.0972967
C11806,-1.3847724,-8.033932,-1.2675524
C16758,9.329382,-5.452843,-9.5704775
C16384,1.6919315,11.946474,-8.350956
C17575,-12.657948,2.4649303,-1.8204406
C12375,-7.651825,8.012453,0.96074927
C14335,-0.102051735,16.473343,4.090415
C17919,0.5965695,15.668083,-3.9845839
C15414,6.629899,-7.8585625,-7.9739027
C16572,0.6809594,8.105673,-0.31174177
C15213,0.9958308,-10.059424,4.033926
C11179,-0.456279,-5.524321,10.604073
C14662,-2.6688626,-9.613841,9.078947
C13299,-8.341354,3.2499197,1.8346593
C12787,9.999915,-8.0967245,-5.9116983
C18451,-10.768062,-3.987478,-4.328663
C17734,-3.174763,-12.164014,7.072946
C14748,1.2322233,16.065023,-2.7780397
C11254,-13.222357,2.8980498,-3.005004
C10178,-7.953672,-0.26651946,-5.662291
C16948,-1.7754424,4.4818754,9.57286
C14138,-6.3650823,9.48113,4.4366097
C11375,5.6115494,10.132518,2.914435
C13378,-1.5087067,-7.4289713,-3.0813887
C13840,9.58029,-2.492808,-0.97950274
C17264,6.620739,-5.586605,-10.876902
C17967,-1.3511057,11.340772,2.3625
C18400,5.5873814,12.036156,-7.6830044
C13390,-12.282808,7.899799,-1.371223
C12085,8.664429,-0.6557259,9.116229
C16578,-6.5909796,-11.696849,5.9650874
C18726,-2.7689087,-6.855436,-8.86876
C16318,5.127171,-6.7474194,5.4485373
C13845,-5.2649994,7.897803,8.955609
C14979,3.7292192,-7.390291,2.2634099
C12652,-5.2218122,-5.31839,9.501283
C15589,2.7560277,-0.91603994,-0.4690157
C10557,6.2927666,2.4882383,-0.9733592
C16844,7.538082,0.42694768,7.63786
C15386,0.5644756,-9.33421,3.2646365
C15426,-2.2722473,-2.7333086,-11.232315
C10068,1.6992233,2.0979357,10.171653
C11804,-1.6677146,-3.6859062,-8.525884
C12806,14.353624,-3.7010233,2.1678143
C10366,-9.59392,0.6047385,-6.117532
C17483,3.4772365,-10.671241,1.9496417
C12164,-5.159479,4.6916847,-10.429063
C12703,-0.50819445,-12.373627,-5.317639
C19174,-1.1470902,-2.4207022,-13.343251
C16262,-0.18560265,-9.614604,-4.2056265
C11671,11.905531,-6.6303353,2.9589698
C10491,4.576418,-7.7769628,2.3614938
C13964,11.499666,0.56927764,6.095491
C12295,8.01986,-5.17075,4.030193
C14571,-2.8237762,-5.3170557,8.594426
C17896,-5.6721144,-6.1099753,7.983507
C17362,-2.9396224,2.1536164,6.0249333
C18198,-6.292598,8.113233,-1.3871694
C10899,0.96018285,7.06394,14.576777
C19046,-3.214418,-8.638562,-9.830046
C10334,-0.40531164,1.9535394,3.8781397
C17059,-3.6662214,-13.655438,4.455348
C14239,2.544272,6.997248,4.251224
C12133,11.670782,-10.771835,1.5073698
C12260,-2.7533507,7.584471,-14.897597
C16531,-10.211381,0.2179059,-5.7204595
C15793,-0.62586933,-3.2885616,-12.730173
C18564,-14.191631,3.139299,-3.280812
C14898,-6.8563337,-5.114511,-5.1059155
C14292,5.19846,-6.696235,5.0804706
C11110,-11.19452,6.5522494,-1.0213714
C12951,7.49173,8.559896,1.4065343
C15571,6.681581,1.7001609,6.9920583
C16286,0.38133952,14.452466,4.825379
C16767,1.7543818,11.354508,-8.366304
C13166,-1.7838302,13.645238,-0.7332375
C14161,0.85117024,13.2530985,0.37202653
C15135,1.7450938,8.0519,5.692929
C15570,-9.4000025,0.1518648,-11.294182
C10077,-6.2678943,5.530915,-9.246868
C16509,12.758834,-6.763793,0.9886931
C14795,15.01545,-6.0402927,-1.7977251
C15236,-0.3691943,15.779308,-0.86786836
C14088,-0.20143461,-5.9241166,3.5908444
C11843,-3.6127467,13.166641,5.141414
C18553,-12.6508,5.266502,-2.6176324
C17926,-4.9693556,11.173426,1.9048407
C16263,-5.4331017,3.3175719,-12.841421
C17400,1.7805265,-0.49872184,10.291158
C11685,10.19466,8.329216,-7.7021365
C18235,-4.3911195,3.0373,-11.632467
C14018,6.156585,7.3341637,-10.031498
C13445,-8.900479,4.0905213,0.3333712
C18310,-10.255336,-3.4819634,-0.5024255
C17457,-11.811931,2.2939956,-1.2485751
C11263,-10.7446575,-8.672962,-8.090665
C15668,6.6281075,2.3815343,-1.216381
C12244,7.6022677,-9.3004265,-5.4651947
C11726,-2.7598372,-5.4938173,-12.392874
C12028,-5.813631,9.472636,8.095723
C17189,1.0014931,-11.410208,7.4280996
C16197,5.678354,-10.32514,-5.734372
C16896,-2.8656573,-10.46069,7.9716315
C14353,7.7791967,-10.5536995,-5.248141
C17270,6.173588,-8.1490555,-1.9854155
C19040,-1.9195347,-6.8587403,-9.779122
C19110,-0.51615244,6.0318313,-14.287021
C10183,3.9546413,13.614633,-3.836974
C10138,-10.390639,-4.639875,1.7415469
C15467,-0.24837856,0.5173035,5.7008886
C14791,2.192444,6.6764016,4.480985
C15393,-0.572137,-1.1271782,-14.09856
C10001,-8.919506,2.6700807,2.9653661
C14432,-1.7929146,-0.4610519,-6.110004
C17975,10.5212145,9.129573,0.055948045
C17372,7.3729544,2.3528461,-3.6760688
C13006,-1.274559,0.44467637,10.226675
C15646,8.227499,-2.1958168,8.011277
