CUST_ID,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_BALANCE,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_BALANCE_FREQUENCY,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_ONEOFF_PURCHASES,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_INSTALLMENTS_PURCHASES,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_CASH_ADVANCE,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_ONEOFF_PURCHASES_FREQUENCY,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_PURCHASES_INSTALLMENTS_FREQUENCY,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_CASH_ADVANCE_FREQUENCY,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_CASH_ADVANCE_TRX,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_PURCHASES_TRX,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_KNN_IMPUTED_CREDIT_LIMIT,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_PAYMENTS,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_KNN_IMPUTED_MINIMUM_PAYMENTS,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_PRC_FULL_PAYMENT,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_TENURE
C11091,0.002414992177883088,1.0,0.0,0.011400000000000002,0.0,0.0,0.666667,0.0,0.0,0.02593659942363112,0.035175879396984966,0.003240691302999775,0.003075041170484221,0.16666699999999993,0.9999999999999999
C15560,0.06369703241007908,1.0,0.02099788401974913,0.00746044444444444,0.0,0.27272699999999994,0.818182,0.0,0.0,0.05187319884726222,0.048576214405360155,0.016003109377517234,0.007676456381136551,0.0,0.8333333333333333
C17224,0.09338799783629317,1.0,0.0,0.0,0.010360283688938977,0.0,0.0,0.055555333333333345,0.024390243902439036,0.0,0.21273031825795646,0.011673957813839463,0.008792584796343804,0.0,0.9999999999999999
C16031,0.01729977607790252,1.0,0.013978962863013273,0.060284,0.019066991556391025,0.33333299999999993,0.9166670000000001,0.22222199999999998,0.04878048780487805,0.12391930835734868,0.22948073701842547,0.05144147878091553,0.004443023488245159,0.333333,0.9999999999999999
C11825,0.08450302954373025,1.0,0.2550135238737771,0.17361377777777776,0.0,0.9166669999999999,0.9166670000000001,0.0,0.0,0.1585014409221902,0.5979899497487436,0.2668627980362758,0.00825886819358439,1.0,0.9999999999999999
C13035,0.0600168003594382,1.0,0.0,0.06229066666666666,0.0,0.0,1.0,0.0,0.0,0.04034582132564842,0.14572864321608037,0.03488032162709209,0.007090523558887915,0.0,0.9999999999999999
C16522,0.059597047308984324,1.0,0.02370241344414117,0.0394471111111111,0.01216082932682969,0.4166669999999999,1.0,0.16666666666666663,0.024390243902439036,0.07492795389048991,0.1122278056951424,0.010122715642123924,0.005913631750838935,0.0,0.9999999999999999
C15431,0.13326636517938933,0.9090909999999999,0.0,0.018521777777777776,0.0,0.0,0.333333,0.0,0.0,0.01440922190201729,0.09547738693467338,0.0769986606716622,0.02534537439497534,0.10000000000000003,0.9999999999999999
C13790,0.08702021235746818,1.0,0.0,0.0,0.004608988815852665,0.0,0.0,0.055555333333333345,0.008130081300813014,0.0,0.04522613065326636,0.005436001586212283,0.009586015908710839,0.0,0.9999999999999999
C10960,0.038934653235991774,1.0,0.0329589990493422,0.005995999999999994,0.0,0.4166669999999999,0.16666699999999995,0.0,0.0,0.0345821325648415,0.035175879396984966,0.027049656183399134,0.007888040899552537,0.0,0.9999999999999999
C12190,0.15384379185525593,1.0,0.012509429911987483,0.016228888888888886,0.0,0.4999999999999999,1.0,0.0,0.0,0.08357348703170028,0.08207705192629818,0.024863488337853703,0.02836308645850153,0.0,0.9999999999999999
C18097,0.012430742453525087,1.0,0.007666595111778953,0.0,0.006493553686108978,0.166667,0.0,0.11111133333333331,0.016260162601626025,0.00864553314121038,0.01172529313232834,0.0037140623562394136,0.004902064370908071,0.0,0.9999999999999999
C18613,0.013077916429269837,0.9090909999999999,0.004067343371461862,0.08778533333333334,0.0,0.166667,0.583333,0.0,0.0,0.08645533141210374,0.07872696817420437,0.04243284682200982,0.0046214977909597825,0.444444,0.9999999999999999
C17443,0.0011626748093367112,0.6363639999999999,0.0,0.008322222222222222,0.0,0.0,0.583333,0.0,0.0,0.020172910662824204,0.09547738693467338,0.005854862068844668,0.0034481702256516124,0.714286,0.9999999999999999
C17324,0.03761201254402878,1.0,0.0,0.0,0.0021741626817907977,0.0,0.0,0.055555333333333345,0.016260162601626025,0.0,0.018425460636515956,0.004754850943302531,0.005988880125591754,0.0,0.9999999999999999
C14342,0.004764469467340909,1.0,0.0,0.019167999999999984,0.0,0.0,0.875,0.0,0.0,0.023054755043227668,0.028475711892797365,0.00675784969787209,0.002545281777481933,0.333333,0.33333333333333326
C17546,0.0009119619748413771,0.818182,0.0,0.017408,0.0,0.0,0.8333330000000001,0.0,0.0,0.02881844380403458,0.04522613065326636,0.008722200568544263,0.0036970275670425087,1.0,0.9999999999999999
C16911,0.011000210013692668,1.0,0.012196632831426904,0.0,0.0,0.4166669999999999,0.0,0.0,0.0,0.01729106628242075,0.035175879396984966,0.005739602525693964,0.0042241582893856496,0.0,0.9999999999999999
C14518,0.0006166696287127488,0.4545449999999999,0.0,0.023555555555555534,0.0,0.0,0.9166670000000001,0.0,0.0,0.0345821325648415,0.028475711892797365,0.010617856938007347,0.0011508793714165994,0.0,0.9999999999999999
C17880,0.09877341718221111,1.0,0.0,0.0,0.03089194346877134,0.0,0.0,0.16666666666666663,0.024390243902439036,0.0,0.06197654941373537,0.0075594465224646384,0.008501370433541008,0.0,0.9999999999999999
C15715,0.0517777519402654,1.0,0.008243123064184735,0.0124,0.0,0.24999999999999994,0.4166669999999999,0.0,0.0,0.02593659942363112,0.04522613065326636,0.020270766406860083,0.0042932712930075535,0.0,0.9999999999999999
C17957,0.005058021169938337,0.545455,0.0,0.012566666666666669,0.0,0.0,0.24999999999999997,0.0,0.0,0.00864553314121038,0.028475711892797365,0.011118028370690779,0.0019755568741916044,0.0,0.9999999999999999
C15409,0.054852127069799014,1.0,0.0,0.05173333333333333,0.0,0.0,1.0,0.0,0.0,0.0345821325648415,0.06197654941373537,0.017893871844366353,0.00634288656876645,0.0,0.9999999999999999
C13622,0.19585046258440547,1.0,0.027065656720537262,0.034845333333333325,0.0,0.8333329999999997,1.0,0.0,0.0,0.13832853025936603,0.3467336683417085,0.1738344019519227,0.015543969633332873,0.16666699999999993,0.9999999999999999
C18847,0.006802446879545648,1.0,0.05148173817044373,0.010704,0.009593864449147657,0.6666669999999998,0.49999999999999994,0.11111133333333331,0.04065040650406504,0.09798270893371758,0.01172529313232834,0.025151401743231674,0.002843717870984225,0.285714,0.9999999999999999
C12160,0.007373283630246072,1.0,0.00565316323714312,0.04967333333333333,0.0,0.5833329999999999,1.0,0.0,0.0,0.1440922190201729,0.39698492462311563,0.02358387781188899,0.004305435770907869,0.7499999999999998,0.9999999999999999
C13012,0.13105358326797586,1.0,0.0,0.0,0.08072928736025084,0.0,0.0,0.22222199999999998,0.04065040650406504,0.0,0.19597989949748743,0.022964474219588367,0.012367543324506281,0.0,0.9999999999999999
C17702,0.04873762960395453,1.0,0.008094943113864269,0.0,0.0,0.08333299999999999,0.0,0.0,0.0,0.0028818443804034533,0.06197654941373537,0.013871952344258101,0.0038935739424196553,0.0,0.9999999999999999
C15362,0.10753093462441025,1.0,0.00603146370633874,0.0,0.01783746923000078,0.33333299999999993,0.0,0.16666666666666663,0.04065040650406504,0.011527377521613834,0.05527638190954777,0.01883418482104898,0.016106913298678752,0.0,0.9999999999999999
C10505,0.02906124872942635,0.727273,0.0,0.0,0.031144460419658782,0.0,0.0,0.22222199999999998,0.09756097560975611,0.0,0.09547738693467338,0.002805242740834539,0.003855831069714981,0.0,0.9999999999999999
C15207,0.006835363509138839,1.0,0.0,0.061775111111111114,0.0,0.0,1.0,0.0,0.0,0.06916426512968299,0.038525963149078746,0.026739566257827214,0.003922071065020032,1.0,0.9999999999999999
C13671,0.173106561763368,1.0,0.019139010702566753,0.018796444444444445,0.13404071551863922,0.4999999999999999,0.16666699999999995,0.3888886666666666,0.08130081300813008,0.0461095100864553,0.27973199329983245,0.08595804391316998,0.014637588794020466,0.08333300000000003,0.9999999999999999
C17367,0.08851003382313682,1.0,0.0,0.010462222222222222,0.023441932245547456,0.0,0.49999999999999994,0.16666666666666663,0.03252032520325203,0.01729106628242075,0.05527638190954777,0.016384544633711993,0.011340099415602762,0.0,0.9999999999999999
C10475,0.024229112381122117,1.0,0.018455763746205014,0.02165244444444443,0.0,0.4166669999999999,0.4166669999999999,0.0,0.0,0.04034582132564842,0.04522613065326636,0.007910199395241041,0.004169589850782616,0.0,0.9999999999999999
C13373,0.07236345472263787,1.0,0.0,0.0,0.004835945461022201,0.0,0.0,0.22222199999999998,0.03252032520325203,0.0,0.035175879396984966,0.007895688344868639,0.008334161396415534,0.0,0.9999999999999999
C11552,0.006726899601602623,1.0,0.0,0.09416266666666666,0.0,0.0,0.9166670000000001,0.0,0.0,0.04899135446685876,0.09547738693467338,0.044795130751081415,0.0035902906223523115,1.0,0.9999999999999999
C18138,0.013287359802213933,1.0,0.07893354595357108,0.061745777777777774,0.0,0.3999999999999999,0.7,0.0,0.0,0.06340057636887607,0.06197654941373537,0.04439867521256184,0.0030825156602334314,1.0,0.6666666666666665
C12718,0.09261711207268702,1.0,0.013286393326995615,0.06016355555555555,0.0,0.166667,0.75,0.0,0.0,0.06628242074927954,0.29648241206030146,0.0337508894968564,0.0073449727045698,0.0,0.9999999999999999
C14067,0.19486379866088327,1.0,0.13323143917323435,0.01986888888888887,0.0,1.0,1.0,0.0,0.0,0.2881844380403458,0.19597989949748743,0.13183551302195198,0.034613961414300815,0.0,0.9999999999999999
C11103,0.24958926378478768,1.0,0.005188996902695572,0.002147999999999997,0.06593239894827546,0.166667,0.08333299999999993,0.16666666666666663,0.09756097560975611,0.011527377521613834,0.24623115577889448,0.02178618622324141,0.037217751528200574,0.0,0.9999999999999999
C17465,0.008205971224244893,0.6363639999999999,0.0,0.10933333333333334,0.0,0.0,0.49999999999999994,0.0,0.0,0.06916426512968299,0.07872696817420437,0.0710063094653153,0.0030897300955209095,1.0,0.9999999999999999
C10341,0.16370308298782216,1.0,0.0,0.0,0.0054110529106965975,0.0,0.0,0.11111133333333331,0.016260162601626025,0.0,0.09547738693467338,0.01267267868405654,0.026321118744999396,0.0,0.9999999999999999
C17711,0.006676383833763219,1.0,0.07910306970468274,0.0,0.0,1.0,0.0,0.0,0.0,0.11239193083573484,0.04522613065326636,0.05426824396012697,0.002901220402318546,1.0,0.9999999999999999
C12952,0.014384889060194,1.0,0.010033303689165565,0.09086622222222222,0.0,0.33333299999999993,1.0,0.0,0.0,0.15561959654178675,0.21273031825795646,0.056582134115251176,0.004680332051668724,0.7499999999999998,0.9999999999999999
C12573,0.3211485159888467,1.0,0.026511699224140567,0.031117333333333323,0.025046505261208794,0.6666669999999998,1.0,0.11111133333333331,0.04065040650406504,0.2680115273775216,0.5644891122278056,0.02426597974795508,0.02774207684958411,0.0,0.9999999999999999
C19024,0.13086044574022482,0.8999999999999999,0.007850593394461652,0.0,0.086485429294689,0.09999999999999998,0.0,0.1333333333333333,0.07317073170731707,0.00576368876080692,0.07872696817420437,0.01491688787234239,0.024227473663806752,0.0,0.6666666666666665
C14449,0.052254368854421994,0.727273,0.0,0.016549333333333336,0.06302654927472315,0.0,0.4166669999999999,0.11111133333333331,0.024390243902439036,0.01440922190201729,0.1289782244556114,0.00685975677269704,0.006150682230265745,0.0,0.9999999999999999
C13092,0.08402203093774463,1.0,0.04342359471311599,0.0,0.01752976606867771,0.166667,0.0,0.055555333333333345,0.008130081300813014,0.00576368876080692,0.05527638190954777,0.033369004569270166,0.008580063157623672,0.0,0.9999999999999999
C10775,0.07818832372627126,1.0,0.0035538654972553582,0.07348355555555555,0.02878838709820899,0.166667,0.9166670000000001,0.11111133333333331,0.024390243902439036,0.04899135446685876,0.04522613065326636,0.02642321113693865,0.040651071274144926,0.0,0.9999999999999999
C13723,0.01805215291480744,1.0,0.0,0.082288,0.0,0.0,1.0,0.0,0.0,0.0345821325648415,0.04187604690117255,0.029174999723430815,0.004622819691467411,0.0,0.9999999999999999
C11205,0.1976230463509588,1.0,0.008743598393081663,0.0,0.06509546080165751,0.166667,0.0,0.11111133333333331,0.04065040650406504,0.01440922190201729,0.1122278056951424,0.01646865177564476,0.027480854816976024,0.0,0.9999999999999999
C13116,0.11772193030995287,1.0,0.0,0.0,0.20662728546631545,0.0,0.0,0.22222199999999998,0.05691056910569106,0.0,0.17922948073701842,0.057895727775892095,0.0147023142289501,0.0,0.9999999999999999
C15274,0.10224825133356855,1.0,0.09368800024533103,0.02333244444444443,0.0,0.7499999999999998,0.666667,0.0,0.0,0.11239193083573484,0.24623115577889448,0.0748882568366589,0.009992385957463792,0.0,0.9999999999999999
C11367,0.015038412419759298,1.0,0.0549992946732497,0.0,0.0,0.9166669999999999,0.0,0.0,0.0,0.07780979827089336,0.19597989949748743,0.040087507862664365,0.0037881845846555982,0.19999999999999998,0.9999999999999999
C15503,0.0778039209925943,1.0,0.00626379220460609,0.0702493333333333,0.025664768634272896,0.24999999999999994,1.0,0.055555333333333345,0.008130081300813014,0.08645533141210374,0.035175879396984966,0.059572497763007076,0.07386640647340287,0.08333300000000003,0.9999999999999999
C12681,0.2947069513520308,1.0,0.0,0.0,0.036149021762644985,0.0,0.0,0.055555333333333345,0.016260162601626025,0.0,0.27973199329983245,0.024858800166604605,0.03805795448877068,0.0,0.9999999999999999
C17103,0.07096066261228973,1.0,0.0,0.0,0.018147528465292457,0.0,0.0,0.3888886666666666,0.0894308943089431,0.0,0.035175879396984966,0.0168582602746656,0.018628222469568804,0.0,0.9999999999999999
C18995,0.0027295816805379403,1.0,0.0,0.017856,0.0,0.0,0.9166670000000001,0.0,0.0,0.0345821325648415,0.04522613065326636,0.005738974093757666,0.0038739439826100414,0.5999999999999999,0.9999999999999999
C17165,2.5370917499475953e-05,0.18181799999999992,0.029131098776411412,0.0,0.0,0.9166669999999999,0.0,0.0,0.0,0.03170028818443804,0.19597989949748743,0.023935317375938837,0.0002323714930385183,0.0,0.9999999999999999
C19158,0.11535300566362323,1.0,0.0,0.0,0.0889252205012724,0.0,0.0,0.22222199999999998,0.04065040650406504,0.0,0.07872696817420437,0.004368330248297372,0.008777447004075904,0.0,0.0
C16315,0.07972485283823684,0.8888889999999999,0.0,0.0,0.1868300770708603,0.0,0.0,0.29629599999999995,0.04878048780487805,0.0,0.07872696817420437,0.07314474548521958,0.007109395569959202,0.16666699999999993,0.5
C14544,0.09164256377883707,1.0,0.00756257474930234,0.0021493333333333295,0.0,0.24999999999999994,0.16666699999999995,0.0,0.0,0.01729106628242075,0.048576214405360155,0.012644363246398563,0.01557272378432376,0.0,0.9999999999999999
C14275,0.007568079801584651,0.545455,0.0,0.0,0.0455515342598099,0.0,0.0,0.11111133333333331,0.016260162601626025,0.0,0.22948073701842547,0.05109948024595786,0.0026195964098705733,0.24999999999999994,0.9999999999999999
C13389,0.06946476591369671,1.0,0.0033411634824741607,0.0,0.0,0.166667,0.0,0.0,0.0,0.00576368876080692,0.16582914572864318,0.006841015345257839,0.009567779630633187,0.0,0.9999999999999999
C14285,0.0015318539498819367,1.0,0.01767855500015331,0.0,0.0007227265559201571,1.0,0.0,0.055555333333333345,0.008130081300813014,0.0345821325648415,0.29648241206030146,0.01309175083242282,7.456748527001969e-05,0.0,0.9999999999999999
C11166,0.0016428927905781238,0.27272699999999994,0.0027967738967769624,0.0,0.0,0.08333299999999999,0.0,0.0,0.0,0.0028818443804034533,0.035175879396984966,0.00658092261677105,0.002919929967318439,0.0,0.9999999999999999
C13596,0.2665384555739929,1.0,0.0,0.0,0.1947140923006677,0.0,0.0,0.11111133333333331,0.04065040650406504,0.0,0.16247906197654938,0.02041668891365011,0.036285603035613914,0.0,0.9999999999999999
C12279,0.47618912192243196,1.0,0.0022079793921923364,0.0,0.15349338185309025,0.08333299999999999,0.0,0.3888886666666666,0.10569105691056911,0.0028818443804034533,0.3685092127303182,0.03089255434188864,0.04906246016626601,0.0,0.9999999999999999
C13142,0.005199893277410633,1.0,0.0,0.009048888888888891,0.0,0.0,0.666667,0.0,0.0,0.023054755043227668,0.04522613065326636,0.004070704469239329,0.0039011893907887965,0.0,0.9999999999999999
C16794,0.006547290285949053,0.727273,0.015649421938728553,0.010105777777777776,0.0,0.5833329999999999,0.49999999999999994,0.0,0.0,0.07204610951008644,0.06197654941373537,0.02424002867332547,0.0032834110394882113,0.11111100000000002,0.9999999999999999
C11186,0.46847188710588755,1.0,0.0,0.0,0.05351525807849944,0.0,0.0,0.055555333333333345,0.03252032520325203,0.0,0.5142378559463987,0.04503792309831217,0.046219906628964635,0.0,0.9999999999999999
C11796,0.06857371797235605,1.0,0.0,0.0057244444444444435,0.0,0.0,0.16666699999999995,0.0,0.0,0.00576368876080692,0.035175879396984966,0.005476309200748895,0.010240748383733476,0.0,0.9999999999999999
C18606,0.0008563654610533461,1.0,0.0,0.00608533333333333,0.0,0.0,1.0,0.0,0.0,0.0345821325648415,0.028475711892797365,0.0026491034192813873,0.0032132265955325846,0.416667,0.9999999999999999
C14460,0.0005410028774037734,0.7,0.0022437977245545696,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.00576368876080692,0.04522613065326636,0.0015246933227703596,0.0010806546267605119,0.0,0.6666666666666665
C16147,0.2859902290351343,1.0,0.0958817504369959,0.0,0.0,1.0,0.0,0.0,0.0,0.0345821325648415,0.29648241206030146,0.04390096543895715,0.026863488410146165,0.0,0.9999999999999999
C13222,0.026498724240031232,1.0,0.006234843141464013,0.025043555555555548,0.0,0.24999999999999994,0.666667,0.0,0.0,0.07204610951008644,0.16582914572864318,0.05514532666853772,0.0073725470161950645,0.0,0.9999999999999999
C11542,0.26943978622853876,1.0,0.0,0.0,0.408299641204664,0.0,0.0,0.3333333333333333,0.1707317073170732,0.0,0.2629815745393635,0.11718852208663011,0.038269412498643275,0.09090900000000003,0.9999999999999999
C10691,0.14298656889067796,1.0,0.0321604465024993,0.027055999999999993,0.0,0.4166669999999999,0.75,0.0,0.0,0.09798270893371758,0.19597989949748743,0.13259635183114254,0.014289210890233921,0.0,0.9999999999999999
C14272,0.011059808333258078,1.0,0.0,0.036026666666666665,0.0,0.0,0.8333330000000001,0.0,0.0,0.05763688760806915,0.07872696817420437,0.01380520567646112,0.004703304741114134,0.0,0.9999999999999999
C10872,0.2218349226137798,0.8888889999999999,0.0,0.0,0.18835274614727035,0.0,0.0,0.3703706666666667,0.05691056910569106,0.0,0.17922948073701842,0.010443820584666752,0.030365864039685872,0.0,0.5
C12187,0.0729637275518446,0.9090909999999999,0.0,0.0,0.05538473438321351,0.0,0.0,0.055555333333333345,0.024390243902439036,0.0,0.04522613065326636,0.032663988279699255,0.008542592420207704,0.0,0.9999999999999999
C15713,0.09778224258714295,1.0,0.0,0.0,0.10965938836191103,0.0,0.0,0.22222199999999998,0.15447154471544716,0.0,0.09547738693467338,0.0068766781823866654,0.01198621964501267,0.0,0.9999999999999999
C13942,0.03197715924381393,0.9090909999999999,0.0,0.0,0.03812921942061135,0.0,0.0,0.11111133333333331,0.024390243902439036,0.0,0.033500837520938034,0.024058089830281345,0.003428378851918927,0.10000000000000003,0.9999999999999999
C18236,0.08447786604867617,1.0,0.00441595878438468,0.0,0.01326432855295755,0.142857,0.0,0.28571399999999997,0.024390243902439036,0.0028818443804034533,0.04522613065326636,0.004965753923486988,0.0058071700144244984,0.0,0.16666666666666663
C14985,0.18550524506015886,1.0,0.0,0.0,0.09066748244006834,0.0,0.0,0.055555333333333345,0.016260162601626025,0.0,0.2629815745393635,0.011404598104798023,0.024198537690505485,0.0,0.9999999999999999
C16048,0.001318255626912651,0.545455,0.0,0.018533333333333336,0.0,0.0,0.4166669999999999,0.0,0.0,0.01729106628242075,0.16247906197654938,0.007770577926567962,0.002289940011163394,0.4545449999999999,0.9999999999999999
C10864,0.08818799931437743,1.0,0.0,0.015555555555555557,0.0,0.0,0.16666699999999995,0.0,0.0,0.00576368876080692,0.1289782244556114,0.0,0.011385738035320205,0.0,0.9999999999999999
C16980,0.2266580334484639,1.0,0.0,0.0,0.09283703720443243,0.0,0.0,0.27777799999999997,0.06504065040650407,0.0,0.1289782244556114,0.01918625062861333,0.035796291259998475,0.0,0.9999999999999999
C11581,0.00040333392635585885,0.27272699999999994,0.0,0.003310666666666663,0.0,0.0,0.16666699999999995,0.0,0.0,0.00864553314121038,0.1289782244556114,0.0008910545789684518,0.0009941062687022044,0.16666699999999993,0.9999999999999999
C16105,0.006870119648313466,0.6363639999999999,0.014719862614615593,0.01,0.0,0.08333299999999999,0.4166669999999999,0.0,0.0,0.020172910662824204,0.09547738693467338,0.004314269467374662,0.00446859604202832,0.19999999999999998,0.9999999999999999
C18317,0.07003454758210026,1.0,0.00020607807660461518,0.0,0.0020754518582304995,1.0,0.0,0.055555333333333345,0.016260162601626025,0.0345821325648415,0.035175879396984966,0.005720127700934028,0.012115835283277074,0.0,0.9999999999999999
C19061,0.0029537777449178265,0.777778,0.004092121806863134,0.00672222222222222,0.0,0.11111099999999997,0.22222199999999998,0.0,0.0,0.023054755043227668,0.035175879396984966,0.008381507929936857,0.0017004194413416732,0.0,0.5
C18452,0.031534861238017915,1.0,0.0011199362139286684,0.0,0.0,0.08333299999999999,0.0,0.0,0.0,0.0028818443804034533,0.028475711892797365,0.0020493457823825,0.04408249221904248,0.0,0.9999999999999999
C15275,0.1011170215706923,1.0,0.015968597626422134,0.00399111111111111,0.0,0.4999999999999999,0.16666699999999995,0.0,0.0,0.0345821325648415,0.07872696817420437,0.0174496081023132,0.008585247732485155,0.0,0.9999999999999999
C13167,0.08345936320910612,1.0,0.0,0.0,0.017620264609144308,0.0,0.0,0.18181799999999998,0.04878048780487805,0.0,0.04522613065326636,0.005974430535660897,0.010409735507467727,0.0,0.8333333333333333
C17063,0.022612054111315102,0.818182,0.0,0.0,0.060442614657317914,0.0,0.0,0.055555333333333345,0.008130081300813014,0.0,0.06197654941373537,0.04171655312172242,0.005108482893132402,0.0,0.9999999999999999
C16658,0.024270199320734417,1.0,0.03764972860253303,0.013444444444444446,0.0,0.9166669999999999,0.9166670000000001,0.0,0.0,0.1786743515850144,0.06197654941373537,0.018036648544105204,0.006556227357928917,0.5,0.9999999999999999
C15811,0.11841466822597398,0.8999999999999999,0.0,0.0,0.09124350257290179,0.0,0.0,0.06666666666666667,0.016260162601626025,0.0,0.07872696817420437,0.007180561862022015,0.01667554693969596,0.0,0.6666666666666665
C12651,0.3126618580987908,1.0,0.0034265386856389326,0.0,0.128114078088849,0.4999999999999999,0.0,0.16666666666666663,0.17886178861788615,0.01729106628242075,0.19597989949748743,0.06532070096382135,0.0647387967230517,0.0,0.9999999999999999
C15368,0.089151716317239,1.0,0.09453807231132505,0.03570222222222221,0.0,1.0,0.49999999999999994,0.0,0.0,0.20172910662824212,0.3802345058626465,0.022843344698269104,0.010655850360388875,0.0,0.9999999999999999
C11877,0.5705992217641098,1.0,0.09925284430678645,0.09277066666666668,0.07216226071095441,1.0,1.0,0.5555553333333332,0.1869918699186992,0.3314121037463977,0.4137353433835846,0.07993810906952939,0.07033729250200632,0.0,0.9999999999999999
C12783,0.17573789567445236,1.0,0.0,0.0,0.03674261311148578,0.0,0.0,0.27777799999999997,0.05691056910569106,0.0,0.21273031825795646,0.023400453010725998,0.01705324275857936,0.0,0.9999999999999999
C14207,0.40656792943257797,1.0,0.0,0.0,0.4636301998575993,0.0,0.0,0.5555553333333332,0.25203252032520335,0.0,0.2629815745393635,0.19947585972966703,0.051359165956606924,0.0,0.9999999999999999
C10564,0.15054441446144748,1.0,0.0,0.07269733333333334,0.018532092491768917,0.0,1.0,0.055555333333333345,0.008130081300813014,0.09510086455331412,0.09547738693467338,0.02843939734100081,0.02611050266320601,0.0,0.9999999999999999
C10626,0.12706230212511258,0.9090909999999999,0.0,0.0,0.007583739348890933,0.0,0.0,0.24242399999999997,0.03252032520325203,0.0,0.06532663316582918,0.010902764536182927,0.01337593895955434,0.0,0.8333333333333333
C13039,0.015712012763288152,0.18181799999999992,0.0027327424944033844,0.0,0.0,0.166667,0.0,0.0,0.0,0.011527377521613834,0.3299832495812395,0.3320563744254029,0.01763247632830153,0.333333,0.9999999999999999
C13525,0.008630271377034968,0.8888889999999999,0.0,0.06944,0.0,0.0,0.8888889999999999,0.0,0.0,0.0345821325648415,0.07872696817420437,0.02249432515413722,0.003154131717371913,0.22222199999999998,0.5
C18258,0.1800317580813988,1.0,0.0,0.0,0.013083792781493454,0.0,0.0,0.22222199999999998,0.08130081300813008,0.0,0.09547738693467338,0.018723333232579194,0.06388320208518397,0.0,0.9999999999999999
C16505,0.15153659059659053,1.0,0.0,0.0,0.06530655682175826,0.0,0.0,0.27777799999999997,0.04878048780487805,0.0,0.1289782244556114,0.011699731803742747,0.013742059094240245,0.0,0.9999999999999999
C15298,0.03568968835528889,1.0,0.09274764635530067,0.08637288888888887,0.0,1.0,1.0,0.0,0.0,0.37463976945244953,0.24623115577889448,0.11171465837824032,0.0043848091968100005,1.0,0.9999999999999999
C13497,0.22890213847972013,1.0,0.0,0.0,0.08250523730049739,0.0,0.0,0.5555553333333332,0.1869918699186992,0.0,0.14572864321608037,0.021425340467408613,0.03602972070506876,0.0,0.9999999999999999
C17690,0.3362307024563199,1.0,0.0,0.0,0.1883955882751531,0.0,0.0,0.3333333333333333,0.12195121951219512,0.0,0.29648241206030146,0.026481403283628267,0.039082440659363143,0.0,0.9999999999999999
C16959,0.052537568508783335,0.8999999999999999,0.0,0.0,0.0006897169283546153,0.0,0.0,0.06666666666666667,0.008130081300813014,0.0,0.025125628140703557,0.004341140586074533,0.005896050464704318,0.0,0.6666666666666665
C18697,0.03693437279863769,1.0,0.0236744457051734,0.0,0.0,0.24999999999999994,0.0,0.0,0.0,0.01440922190201729,0.035175879396984966,0.005101353802362454,0.004939378479815919,0.0,0.9999999999999999
C13181,0.05828393345266052,1.0,0.025093440461222343,0.0,0.0,0.166667,0.0,0.0,0.0,0.01440922190201729,0.04522613065326636,0.016129533124916093,0.0488630039771011,0.0,0.9999999999999999
C15090,0.003920791120982314,1.0,0.0,0.00816,0.0,0.0,1.0,0.0,0.0,0.0345821325648415,0.04522613065326636,0.002780989211195656,0.004033144909302965,0.0,0.9999999999999999
C17437,0.009204098028448737,0.818182,0.0,0.08,0.0,0.0,0.666667,0.0,0.0,0.02593659942363112,0.16247906197654938,0.039850126753075296,0.003907239468935507,1.0,0.9999999999999999
C17079,0.0019304179573007563,1.0,0.0,0.021331555555555534,0.0,0.0,1.0,0.0,0.0,0.10086455331412103,0.07872696817420437,0.00850904505171397,0.004146110704921111,1.0,0.9999999999999999
C10426,0.003820150878976386,1.0,0.006869023889110365,0.04370222222222221,0.0,1.0,0.583333,0.0,0.0,0.07204610951008644,0.31323283082077047,0.026742620269455793,0.004219494597558878,0.4,0.9999999999999999
C17941,0.11319447349205392,1.0,0.00980391916342114,0.0036124444444444372,0.07228835256224017,0.166667,0.333333,0.3333333333333333,0.21951219512195122,0.02593659942363112,0.09547738693467338,0.026641511633424764,0.02067645349367814,0.0,0.9999999999999999
C11609,0.006771029861487712,1.0,0.0,0.021631999999999985,0.0,0.0,0.9166670000000001,0.0,0.0,0.0345821325648415,0.028475711892797365,0.005489626279731111,0.004860782894965268,0.10000000000000003,0.9999999999999999
